Timestamp,Object_ID,Object_Type,Speed_MPH,Current_Lat,Current_Long,Trajectory_Points
2025-04-09 10:13:30,1,car,13.7,29.885291587831524,-97.92491422958165,"(29.885292, -97.924914)"
2025-04-09 10:13:30,2,car,6.1,29.885123295972207,-97.92479324457464,"(29.885123, -97.924793)"
2025-04-09 10:13:30,3,car,13.9,29.885319756719582,-97.9249287077245,"(29.885320, -97.924929)"
2025-04-09 10:13:30,5,car,8.9,29.88535097895196,-97.9250886642474,"(29.885351, -97.925089)"
2025-04-09 10:13:30,6,car,3.0,29.885377364548248,-97.92502897301397,"(29.885377, -97.925029)"
2025-04-09 10:13:30,7,car,23.3,29.885414918536597,-97.9250837127046,"(29.885415, -97.925084)"
2025-04-09 10:13:30,8,car,8.0,29.88541546820358,-97.92510484100164,"(29.885415, -97.925105)"
2025-04-09 10:13:30,13,car,16.0,29.885218162282015,-97.9246445172684,"(29.885218, -97.924645)"
2025-04-09 10:13:30,17,car,0,29.885350135695877,-97.92508998626789,"(29.885350, -97.925090)"
2025-04-09 10:13:32,1,car,9.7,29.885315619546567,-97.92496084885386,"(29.885316, -97.924961)"
2025-04-09 10:13:32,2,car,8.0,29.885070790359702,-97.92469231026463,"(29.885071, -97.924692)"
2025-04-09 10:13:32,3,car,7.7,29.885331439434285,-97.92496170216471,"(29.885331, -97.924962)"
2025-04-09 10:13:32,5,car,9.6,29.885342137266782,-97.92508053581862,"(29.885342, -97.925081)"
2025-04-09 10:13:32,6,car,6.4,29.88538073132073,-97.92503468975396,"(29.885381, -97.925035)"
2025-04-09 10:13:32,7,car,22.5,29.885415993946523,-97.9250856917302,"(29.885416, -97.925086)"
2025-04-09 10:13:32,8,car,17.7,29.885415608746264,-97.92510462066487,"(29.885416, -97.925105)"
2025-04-09 10:13:32,13,car,13.6,29.885262124966868,-97.92478816486663,"(29.885262, -97.924788)"
2025-04-09 10:13:32,48,car,28.7,29.885349011354425,-97.9250917489619,"(29.885349, -97.925092)"
2025-04-09 10:13:32,50,car,0,29.885364397110358,-97.925115272927,"(29.885364, -97.925115)"
2025-04-09 10:13:34,1,car,8.7,29.88532847553424,-97.92498833888045,"(29.885328, -97.924988)"
2025-04-09 10:13:34,3,car,9.1,29.885343171080514,-97.92499095488532,"(29.885343, -97.924991)"
2025-04-09 10:13:34,6,car,3.6,29.885384379178564,-97.92503996582049,"(29.885384, -97.925040)"
2025-04-09 10:13:34,8,car,11.3,29.88541804065149,-97.92510813804255,"(29.885418, -97.925108)"
2025-04-09 10:13:34,13,car,13.6,29.885297411516703,-97.9248794444113,"(29.885297, -97.924879)"
2025-04-09 10:13:34,30,car,12.8,29.885228530097635,-97.9247675333154,"(29.885229, -97.924768)"
2025-04-09 10:13:34,48,car,17.0,29.885331798543636,-97.92507108937454,"(29.885332, -97.925071)"
2025-04-09 10:13:34,50,car,22.6,29.885363841191506,-97.925105149452,"(29.885364, -97.925105)"
2025-04-09 10:13:37,1,car,6.4,29.88534053719734,-97.925013409208,"(29.885341, -97.925013)"
2025-04-09 10:13:37,3,car,12.3,29.885353876248324,-97.92501448686076,"(29.885354, -97.925014)"
2025-04-09 10:13:37,6,car,7.5,29.88538667054112,-97.9250437035349,"(29.885387, -97.925044)"
2025-04-09 10:13:37,13,car,9.8,29.88531924348037,-97.92492584735191,"(29.885319, -97.924926)"
2025-04-09 10:13:37,30,car,12.3,29.88526956639366,-97.92487178869735,"(29.885270, -97.924872)"
2025-04-09 10:13:37,48,car,4.2,29.8853213192778,-97.92506186326716,"(29.885321, -97.925062)"
2025-04-09 10:13:37,50,car,8.1,29.88536202038852,-97.92509700900773,"(29.885362, -97.925097)"
2025-04-09 10:13:37,55,car,19.8,29.88520816499604,-97.92469317564367,"(29.885208, -97.924693)"
2025-04-09 10:13:37,58,car,14.8,29.885235692605946,-97.9246830041067,"(29.885236, -97.924683)"
2025-04-09 10:13:39,1,car,7.2,29.885349794258698,-97.92503188144852,"(29.885350, -97.925032)"
2025-04-09 10:13:39,3,car,17.3,29.885368699833535,-97.92503889217288,"(29.885369, -97.925039)"
2025-04-09 10:13:39,6,car,2.9,29.885387886493728,-97.92504546222374,"(29.885388, -97.925045)"
2025-04-09 10:13:39,13,car,3.4,29.88533200785688,-97.9249498159957,"(29.885332, -97.924950)"
2025-04-09 10:13:39,30,car,9.4,29.885301779760123,-97.9249349011845,"(29.885302, -97.924935)"
2025-04-09 10:13:39,48,car,2.8,29.88531107216581,-97.92505593820592,"(29.885311, -97.925056)"
2025-04-09 10:13:39,50,car,9.7,29.885355378454726,-97.92508909691055,"(29.885355, -97.925089)"
2025-04-09 10:13:39,55,car,11.8,29.885255219619886,-97.92483197583338,"(29.885255, -97.924832)"
2025-04-09 10:13:39,58,car,11.8,29.88527193794708,-97.92481676058215,"(29.885272, -97.924817)"
2025-04-09 10:13:39,74,car,20.0,29.88522972946152,-97.92463371275733,"(29.885230, -97.924634)"
2025-04-09 10:13:41,1,car,5.3,29.885357884298948,-97.92504485328062,"(29.885358, -97.925045)"
