Timestamp,Object_ID,Object_Type,Speed_MPH,Current_Lat,Current_Long,Trajectory_Points
2025-04-09 14:40:01,2,truck,1.5,29.87729863616993,-97.93923226695054,"(29.877299, -97.939232)"
2025-04-09 14:40:03,2,truck,1.7,29.877292025601854,-97.93923133526515,"(29.877292, -97.939231)"
2025-04-09 14:40:05,2,truck,1.4,29.87728490590227,-97.93922962920321,"(29.877285, -97.939230)"
2025-04-09 14:40:07,2,truck,1.1,29.877280240766535,-97.93922832313221,"(29.877280, -97.939228)"
2025-04-09 14:40:09,2,truck,1.5,29.87727132202977,-97.9392266878024,"(29.877271, -97.939227)"
2025-04-09 14:40:11,2,truck,1.2,29.877269111457863,-97.93922578172236,"(29.877269, -97.939226)"
2025-04-09 14:40:13,2,bus,1.0,29.877264397523742,-97.93922457686918,"(29.877264, -97.939225)"
2025-04-09 14:40:15,1,car,2.0,29.877340666274787,-97.93920549176092,"(29.877341, -97.939205)"
2025-04-09 14:40:17,1,car,2.4,29.877309314874818,-97.93920096503744,"(29.877309, -97.939201)"
2025-04-09 14:40:17,2,bus,0.6,29.87725448167163,-97.93922317934108,"(29.877254, -97.939223)"
2025-04-09 14:40:19,1,car,3.4,29.877274658190814,-97.93919597247128,"(29.877275, -97.939196)"
2025-04-09 14:40:20,1,car,3.8,29.877242504869034,-97.93919127867822,"(29.877243, -97.939191)"
2025-04-09 14:40:22,1,car,3.0,29.8772201210042,-97.93918828606677,"(29.877220, -97.939188)"
2025-04-09 14:40:24,1,car,2.0,29.877203594584014,-97.93918595685327,"(29.877204, -97.939186)"
2025-04-09 14:40:26,1,car,1.8,29.87719277921332,-97.93918459469123,"(29.877193, -97.939185)"
2025-04-09 14:40:27,1,car,1.5,29.877186970567067,-97.9391838300754,"(29.877187, -97.939184)"
2025-04-09 14:40:29,1,car,0.9,29.877186970567067,-97.9391838300754,"(29.877187, -97.939184)"
2025-04-09 14:40:31,1,car,0.4,29.877185317925047,-97.93918359715404,"(29.877185, -97.939184)"
2025-04-09 14:40:33,1,car,2.5,29.877175450871317,-97.93918209840812,"(29.877175, -97.939182)"
2025-04-09 14:40:35,1,car,3.4,29.877159677574564,-97.93918003748205,"(29.877160, -97.939180)"
2025-04-09 14:40:37,1,car,4.8,29.877139190343684,-97.93917677170279,"(29.877139, -97.939177)"
2025-04-09 14:40:38,1,car,7.4,29.877115955758654,-97.93917371323957,"(29.877116, -97.939174)"
2025-04-09 14:40:38,75,car,4.6,29.877311476648345,-97.93920197233531,"(29.877311, -97.939202)"
2025-04-09 14:40:40,1,car,9.4,29.877090266609788,-97.93917025478538,"(29.877090, -97.939170)"
2025-04-09 14:40:40,75,car,6.7,29.87725207913245,-97.9391933847311,"(29.877252, -97.939193)"
2025-04-09 14:40:42,1,car,10.4,29.87706537938274,-97.93916696340078,"(29.877065, -97.939167)"
2025-04-09 14:40:42,75,car,8.3,29.877195087382,-97.93918529833563,"(29.877195, -97.939185)"
2025-04-09 14:40:44,1,car,10.1,29.877049215698907,-97.93916571221729,"(29.877049, -97.939166)"
2025-04-09 14:40:44,75,car,8.8,29.877146407640033,-97.93917827532908,"(29.877146, -97.939178)"
2025-04-09 14:40:44,85,car,7.9,29.877303917763296,-97.93920117723383,"(29.877304, -97.939201)"
2025-04-09 14:40:46,1,car,9.5,29.877029237599526,-97.93916322081458,"(29.877029, -97.939163)"
2025-04-09 14:40:46,75,car,10.3,29.877105844713,-97.93917272058275,"(29.877106, -97.939173)"
2025-04-09 14:40:46,85,car,9.1,29.877222889506005,-97.93918986530552,"(29.877223, -97.939190)"
2025-04-09 14:40:46,90,car,7.0,29.87729477945908,-97.93922745362174,"(29.877295, -97.939227)"
2025-04-09 14:40:48,1,car,6.3,29.8770190289571,-97.93916243059343,"(29.877019, -97.939162)"
2025-04-09 14:40:48,75,car,13.9,29.87706778514819,-97.93916746460954,"(29.877068, -97.939167)"
2025-04-09 14:40:48,85,car,10.7,29.877160988627885,-97.93918097892818,"(29.877161, -97.939181)"
2025-04-09 14:40:48,90,car,8.0,29.877223457215784,-97.9392124832107,"(29.877223, -97.939212)"
2025-04-09 14:40:48,98,bus,9.6,29.87704909859289,-97.9391769376351,"(29.877049, -97.939177)"
2025-04-09 14:40:48,99,truck,0,29.877088539157057,-97.93918482039138,"(29.877089, -97.939185)"
2025-04-09 14:40:50,1,car,4.3,29.8770104729567,-97.93916187329361,"(29.877010, -97.939162)"
2025-04-09 14:40:50,75,car,22.7,29.877045254888206,-97.93916477565153,"(29.877045, -97.939165)"
2025-04-09 14:40:50,85,car,10.2,29.87711566296834,-97.9391743205465,"(29.877116, -97.939174)"
2025-04-09 14:40:50,90,car,8.4,29.877170481577508,-97.93920155783579,"(29.877170, -97.939202)"
2025-04-09 14:40:50,98,truck,8.4,29.87703230703312,-97.93917332795594,"(29.877032, -97.939173)"
2025-04-09 14:40:50,99,truck,11.5,29.877062780062154,-97.93917967660025,"(29.877063, -97.939180)"
2025-04-09 14:40:50,101,car,0,29.877034829904588,-97.93916260374691,"(29.877035, -97.939163)"
2025-04-09 14:40:52,75,car,10.4,29.877030185916496,-97.9391630842307,"(29.877030, -97.939163)"
2025-04-09 14:40:52,85,car,12.7,29.877079451239087,-97.93916889262334,"(29.877079, -97.939169)"
2025-04-09 14:40:52,90,car,8.8,29.877128830441432,-97.93919276899943,"(29.877129, -97.939193)"
2025-04-09 14:40:52,98,truck,24.8,29.877016972921837,-97.93917035606944,"(29.877017, -97.939170)"
