Timestamp,Object_ID,Object_Type,Speed_MPH,Current_Lat,Current_Long,Trajectory_Points
2025-04-08 11:28:35,1,car,9.5,29.87700651226444,-97.93916957147299,"(29.877007, -97.939170)"
2025-04-08 11:28:35,4,car,0.0,29.87699223171347,-97.9391552299977,"(29.876992, -97.939155)"
2025-04-08 11:28:36,1,car,5.3,29.87699798557397,-97.93916776467381,"(29.876998, -97.939168)"
2025-04-08 11:28:36,4,car,12.4,29.876994276472892,-97.93915591947923,"(29.876994, -97.939156)"
2025-04-08 11:28:38,1,car,9.0,29.87698951682564,-97.93916579935349,"(29.876990, -97.939166)"
2025-04-08 11:28:38,4,car,21.5,29.87699007106979,-97.93915485755848,"(29.876990, -97.939155)"
2025-04-08 11:28:47,9,car,6.6,29.87718325507895,-97.93921385510204,"(29.877183, -97.939214)"
2025-04-08 11:28:49,9,car,8.0,29.87710428788654,-97.93919426113037,"(29.877104, -97.939194)"
2025-04-08 11:28:51,9,car,9.0,29.877054700573705,-97.93918225912508,"(29.877055, -97.939182)"
2025-04-08 11:28:52,9,car,13.8,29.877023102108314,-97.93917445324064,"(29.877023, -97.939174)"
2025-04-08 11:28:54,9,car,8.9,29.87700622255377,-97.9391703640788,"(29.877006, -97.939170)"
2025-04-08 11:28:54,17,car,5.9,29.87725100506563,-97.9392295776647,"(29.877251, -97.939230)"
2025-04-08 11:28:56,9,car,15.2,29.87699454181098,-97.93916776083907,"(29.876995, -97.939168)"
2025-04-08 11:28:56,17,car,7.2,29.87714540645104,-97.93920429781531,"(29.877145, -97.939204)"
2025-04-08 11:28:58,9,car,14.5,29.876985137596137,-97.93916521299623,"(29.876985, -97.939165)"
2025-04-08 11:28:58,17,car,7.3,29.877088401740647,-97.93919059596986,"(29.877088, -97.939191)"
2025-04-08 11:29:00,17,car,8.6,29.877047225234012,-97.93918071780608,"(29.877047, -97.939181)"
2025-04-08 11:29:02,17,car,8.9,29.877024153459086,-97.9391747187208,"(29.877024, -97.939175)"
2025-04-08 11:29:02,24,car,6.5,29.877175490028595,-97.93921310638889,"(29.877175, -97.939213)"
2025-04-08 11:29:03,17,car,6.0,29.877006396380175,-97.93916988851531,"(29.877006, -97.939170)"
2025-04-08 11:29:03,24,car,7.5,29.877097863897625,-97.93919298529157,"(29.877098, -97.939193)"
2025-04-08 11:29:05,17,car,6.8,29.876996992165324,-97.93916734067247,"(29.876997, -97.939167)"
2025-04-08 11:29:05,24,car,9.4,29.877053707165064,-97.93918183512372,"(29.877054, -97.939182)"
2025-04-08 11:29:07,24,car,9.8,29.877024385227617,-97.93917408463615,"(29.877024, -97.939174)"
2025-04-08 11:29:09,24,car,12.9,29.877006570206568,-97.93916941295181,"(29.877007, -97.939169)"
2025-04-08 11:29:09,61,car,19.9,29.87699710804959,-97.93916702363015,"(29.876997, -97.939167)"
2025-04-08 11:29:11,61,car,8.4,29.876988581359125,-97.93916521683097,"(29.876989, -97.939165)"
2025-04-08 11:29:14,66,car,6.6,29.877252577090992,-97.93920642590541,"(29.877253, -97.939206)"
2025-04-08 11:29:16,66,car,7.5,29.877132922106178,-97.93918504218398,"(29.877133, -97.939185)"
2025-04-08 11:29:18,66,car,10.8,29.87707160450081,-97.93917371432126,"(29.877072, -97.939174)"
2025-04-08 11:29:20,66,car,11.2,29.8770350473846,-97.93916690729118,"(29.877035, -97.939167)"
2025-04-08 11:29:22,66,car,14.5,29.87701449229854,-97.93916344837925,"(29.877014, -97.939163)"
2025-04-08 11:29:24,66,car,10.4,29.87700152843644,-97.939161213744,"(29.877002, -97.939161)"
2025-04-08 11:29:25,66,car,18.0,29.876990609333763,-97.93915966859026,"(29.876991, -97.939160)"
2025-04-08 11:29:27,110,car,9.8,29.876990013127656,-97.93915501607965,"(29.876990, -97.939155)"
2025-04-08 11:29:32,113,car,7.1,29.877226351263737,-97.93919963037956,"(29.877226, -97.939200)"
2025-04-08 11:29:34,113,truck,7.8,29.877127077538592,-97.93918218113356,"(29.877127, -97.939182)"
2025-04-08 11:29:36,113,car,9.9,29.87706885604341,-97.93917180823254,"(29.877069, -97.939172)"
2025-04-08 11:29:38,113,car,12.5,29.877035163268857,-97.93916659024885,"(29.877035, -97.939167)"
2025-04-08 11:29:38,155,car,24.3,29.876988961776885,-97.93915475059947,"(29.876989, -97.939155)"
2025-04-08 11:29:40,113,car,15.5,29.877012389596988,-97.93916291741888,"(29.877012, -97.939163)"
2025-04-08 11:29:40,157,car,7.1,29.877226061553078,-97.93920042298538,"(29.877226, -97.939200)"
2025-04-08 11:29:42,113,car,15.6,29.87699925190849,-97.9391611583471,"(29.876999, -97.939161)"
2025-04-08 11:29:42,157,car,9.0,29.877120479723274,-97.93918138085824,"(29.877120, -97.939181)"
2025-04-08 11:29:43,113,car,10.3,29.876990493449494,-97.93915998563259,"(29.876990, -97.939160)"
2025-04-08 11:29:43,157,car,9.2,29.877066463631195,-97.93917206987798,"(29.877066, -97.939172)"
2025-04-08 11:29:45,157,car,12.0,29.877031893332273,-97.9391661108506,"(29.877032, -97.939166)"
2025-04-08 11:29:47,157,car,15.7,29.877014434356408,-97.93916360690042,"(29.877014, -97.939164)"
2025-04-08 11:29:47,160,car,4.7,29.87724809036962,-97.9392092754516,"(29.877248, -97.939209)"
2025-04-08 11:29:49,157,car,10.3,29.87700357319586,-97.93916190322552,"(29.877004, -97.939162)"
2025-04-08 11:29:49,160,car,7.0,29.877163005683734,-97.93919385075755,"(29.877163, -97.939194)"
2025-04-08 11:29:51,157,car,11.7,29.87699370544395,-97.939160623552,"(29.876994, -97.939161)"
2025-04-08 11:29:51,160,car,9.2,29.87710811206728,-97.93918379873361,"(29.877108, -97.939184)"
2025-04-08 11:29:53,160,car,9.3,29.877067755142892,-97.93917482013464,"(29.877068, -97.939175)"
2025-04-08 11:29:53,181,car,12.3,29.876987910426106,-97.93915448511927,"(29.876988, -97.939154)"
2025-04-08 11:29:54,160,car,11.1,29.87703609873537,-97.93916717277136,"(29.877036, -97.939167)"
2025-04-08 11:29:54,181,car,16.1,29.876991064478432,-97.93915528155985,"(29.876991, -97.939155)"
2025-04-08 11:29:56,160,car,15.3,29.877016065128508,-97.93916228716898,"(29.877016, -97.939162)"
2025-04-08 11:29:56,191,car,44.7,29.87700660297153,-97.93915989784728,"(29.877007, -97.939160)"
2025-04-08 11:29:58,160,car,14.9,29.877001760204973,-97.93916057965933,"(29.877002, -97.939161)"
2025-04-08 11:30:00,160,car,18.1,29.87699259615104,-97.93916051659296,"(29.876993, -97.939161)"
2025-04-08 11:30:02,201,car,7.8,29.87698779454184,-97.9391548021616,"(29.876988, -97.939155)"
2025-04-08 11:30:04,202,car,5.2,29.87727699073196,-97.93923388841408,"(29.877277, -97.939234)"
2025-04-08 11:30:05,202,car,5.6,29.877178288035733,-97.9392117350953,"(29.877178, -97.939212)"
2025-04-08 11:30:07,202,car,5.4,29.877119064739524,-97.93919781933181,"(29.877119, -97.939198)"
2025-04-08 11:30:09,202,car,4.1,29.877085305630455,-97.93918964100816,"(29.877085, -97.939190)"
2025-04-08 11:30:09,204,car,5.7,29.87721684794942,-97.93920363730129,"(29.877217, -97.939204)"
2025-04-08 11:30:11,202,car,3.3,29.877062117971263,-97.93918395896522,"(29.877062, -97.939184)"
2025-04-08 11:30:11,204,car,8.2,29.877133567862025,-97.93918641731231,"(29.877134, -97.939186)"
2025-04-08 11:30:13,202,car,6.2,29.877044245008086,-97.93917944580204,"(29.877044, -97.939179)"
2025-04-08 11:30:13,204,car,9.3,29.87708118254205,-97.9391757866006,"(29.877081, -97.939176)"
2025-04-08 11:30:15,202,car,6.6,29.8770347828511,-97.93917705648036,"(29.877035, -97.939177)"
2025-04-08 11:30:15,204,car,8.4,29.87705133912542,-97.93916946280349,"(29.877051, -97.939169)"
2025-04-08 11:30:16,202,car,6.9,29.87702432728548,-97.93917424315731,"(29.877024, -97.939174)"
2025-04-08 11:30:16,204,car,10.2,29.87702681040479,-97.93916430788619,"(29.877027, -97.939164)"
2025-04-08 11:30:18,202,car,5.8,29.877016909887924,-97.93917254331717,"(29.877017, -97.939173)"
2025-04-08 11:30:18,204,car,12.6,29.87701489789347,-97.93916233873111,"(29.877015, -97.939162)"
2025-04-08 11:30:20,202,car,1.9,29.877010601783272,-97.93917095043606,"(29.877011, -97.939171)"
2025-04-08 11:30:20,204,car,11.2,29.877004914257295,-97.9391613760999,"(29.877005, -97.939161)"
